summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood
8twwrdK2B9qijvD0jutHBlbmtCP6SQ_M2IgMudvGSfUe2BA,Cupic,1577,Challenger,316,242,TRUE,FALSE,FALSE
N46Sh8TNcD4SuShDHM7uHmG39meElDeZC_POBmf6Ak9OqF0bshmZIsG6JQ,Pants are Back,875,Challenger,245,214,FALSE,FALSE,FALSE
t6uVlUC6ORVUJ9IMTgLCY9luyUs6V0DT6NkkKjaWCqOx7rs,Saico,1035,Challenger,781,742,FALSE,FALSE,FALSE
FX9iRdA2u-8SczmEaKvfl-vr3_gRICWAl8MWE46bfbHg9UE,Z Score,1143,Challenger,409,368,FALSE,FALSE,FALSE
drjJYPhdTVC_FI66hBb0Y93RJV_46HcVBter4QcyzX5fzsg,Repobah,944,Challenger,97,46,FALSE,FALSE,FALSE
ZQeCOGXjIGSfL8c23spaYv8tXUUgfzUn6OOrVqoJ-r_tT3vOsi3v1adonw,cant win top,1034,Challenger,301,265,TRUE,FALSE,FALSE
4BSJZfhGcwHqzilKMWAaLd3Qg85_cCZW3QK_sLemoiKasuanT2Q6mTakRA,donbray1,991,Challenger,133,77,FALSE,FALSE,FALSE
qkfbcpGkjBNHdRpXuv3u2s9nY8Nf9ggjQG27gqPX0CPg5-zLESoaHtu1sg,hanql,1078,Challenger,239,228,TRUE,FALSE,FALSE
ipbr6Dc-1vvlaup9DLmhXN5WSXf0tvoi6n5dTqbw84Hsn4_9,Li Xiu Yue,1106,Challenger,150,102,FALSE,FALSE,FALSE
LUnhYi-UBscTF_0l5Oqj3gcrmw0TebhYiUHw1gRO8ebVU2Pj,always plan ahea,854,Challenger,313,277,TRUE,FALSE,FALSE
HmnOdglGKtLAxnHl7XiX9TwexNo-8Mg2ZDbRXPTv1tOfL33L,Cxzy,844,Challenger,220,193,FALSE,FALSE,FALSE
3VaBpkWT2Ra4LinNNMC_gpwWDfvPcpa_nqXF5LT3I4Aw-Vk,Ayukura,846,Challenger,250,211,FALSE,FALSE,TRUE
BuBt9AzmDTW2hxuCnUHrvt4ZcsPBaQTl04jCJ6Q9kFfdTbRc,N L,861,Challenger,114,98,FALSE,FALSE,FALSE
v2G0IsvxYZvdg2lMBVjEcGiNY63g97JElUlzXStSq9AD0q7lBpkGJ8SJSA,Minui,933,Challenger,261,220,FALSE,FALSE,FALSE
Wyvj2e98TbRaDU76-9e5KLLc8nw-yWcnNTTL08F6kFBQE1o,Kyriu,943,Challenger,141,101,FALSE,FALSE,FALSE
n_oA_YDd3Dd6l5hz0iH3GcNrvkXkqKbXI7XgSB4_JRk2V4s,TempestLoveYuely,1056,Challenger,218,182,TRUE,FALSE,FALSE
q7VNKINMBDB5p1z_jd4s2W8mt8ghmJUfdKAtjcCrTPVaDbqedU6EDtgNJg,Ban Dao Tie He,1007,Challenger,188,168,TRUE,FALSE,FALSE
JTVgD0-nvnJOjYXp9h92cRz31b_RHQm43b9z1AsOjMfdWSs,supp come top,1761,Challenger,250,199,TRUE,FALSE,FALSE
5yp3SpGQGdqAkwatxsfmpwSTA_0AzabwKxwRV3Z5GdwcW30,new story,887,Challenger,379,314,FALSE,FALSE,FALSE
1uYc-bzXd7tQKNIwxqrM0uayqepun_wmXTFQs9H5NGuzE3gz,MoeKiller99,849,Challenger,240,160,FALSE,FALSE,TRUE
MX_hMMsCZQC4Zfnbhme_IJOhRPkHb_4i3ndpXHHmB_0brgM,Ssumdayday,1055,Challenger,254,215,TRUE,FALSE,FALSE
A5v-PGYXG5lt55r5whH8i609FB2W_i0wv4d1CrzypKZ3tuDE,SiddyWiddy123,1200,Challenger,135,83,FALSE,FALSE,FALSE
amGdU3x1pw2eI69j0jYSucUk3Tz8GgLlwhMFVH9tgNnJ-Lg,Emperor of Light,881,Challenger,119,88,FALSE,FALSE,FALSE
wk-tTtd5eKUixCuRxpve48W0ZJZ3VxeOb0zCUyYPT4ERonmI7PIGNCDksA,TTV KoKooPuffs,978,Challenger,319,275,FALSE,FALSE,FALSE
5NF7xe_zl-PTIq6WQJA0-7H9NWQ9Lm9cow6ax2EnrnvAZz4z8pISXnd2BA,Axwerbit,1011,Challenger,193,144,TRUE,FALSE,FALSE
2KiNwatk-7tdoAAlJ0c7RmgyFGZ72yFpFM7SK6h2Giz8BdM,TSM FTX Solo,1217,Challenger,398,334,TRUE,FALSE,FALSE
C8Jn1s1TCGWYnY9fujPflmWTJCf-o5MDOBI2NeMByQ_IbEdt,FORA999,1243,Challenger,161,95,TRUE,FALSE,FALSE
kq3K5aJ6ANYwsM2_cS61MBE4Uwl34ltGUXzmLZihTi6n3Po,SiddyWiddy2,1201,Challenger,127,107,TRUE,FALSE,FALSE
uT-aztqseXkOZtSIWjEchIMC5VUyVe0igmk0rEyw8VYz9CI,Prymari,915,Challenger,861,827,FALSE,FALSE,FALSE
V_mVdbsqNu_01weyOSjpeQJFOAua-iFp7LWoGDZZ8cMPpbw,provlng,900,Challenger,357,323,TRUE,FALSE,FALSE
fJ1DYkZLCrbe_GcrAy9X70DEjDT_Hpmzxiu_JMcoI9g-P1U,King of Shadowss,994,Challenger,354,271,FALSE,FALSE,FALSE
Lh1iDiOndK5GczYlA0ODK_s7ht4JrdRlmDKpoPbAAM5uyaA,Feather Daddy,1565,Challenger,732,663,TRUE,FALSE,FALSE
T5NVQVXn5tbxqzpAl2eQFigiJz2e4lug-dvEunPmxHcezJA,Qitong,1272,Challenger,233,210,TRUE,FALSE,FALSE
D5DtYySdoOAdTz8OSqZe6Ea3CIitcL88QA09w281_NlNJzc,DrewDozer,1011,Challenger,237,194,FALSE,FALSE,FALSE
S0WFmF3neGQbgLL7uUzF0yfYUdb5Rm9vEY9FXyqXm5DHp9Q,Dacryagogue,846,Challenger,278,242,FALSE,FALSE,FALSE
6cMqO-nDrEC8yJNfk14diU0A_1wid10B-tLtPKZkg1pimAID91pr6hblOA,TSM FTX Chime,1011,Challenger,344,296,FALSE,FALSE,FALSE
DySM_p6KruQ3HywhwjOnVAkMofC0oZMCSAGQ4c8osH6tzZ0,Liń,847,Challenger,496,439,FALSE,FALSE,TRUE
8E-jtAEQosslb-JdR5kpfhPiFD8vTwsJUfvgu5-xM7mfyh1S,Nonstopping,852,Challenger,86,62,FALSE,FALSE,FALSE
3rg23qWlbT5AKLOLwQuQZyJoG3QrlxbLwWEjRIFwsOBeW5DNmm_SPys9Iw,McDonald Region7,885,Challenger,299,270,TRUE,FALSE,FALSE
qDsxqo_Ij8fmOrfS5lyRsKfbQ8K1XeHb-4-ljWuhQkClYw0O,Love Aurora,881,Challenger,250,221,FALSE,FALSE,FALSE
ZZQokK5Ym90K_ZwmlKUyryEX0pNySbiK85fe0PQeM-uF1MA,100 Sword,1460,Challenger,267,199,TRUE,FALSE,FALSE
2VL3_OlZZi5EGRe76vgje9QWKOCZzfx01Aiy7bKGOKmmD0iC,03jg,892,Challenger,403,368,FALSE,FALSE,FALSE
PlGsvAsKJeLcYjFWZEf_Ffmai4d7l1UEO6QayPZa5j8im9s,KryRa,1102,Challenger,168,119,FALSE,FALSE,FALSE
8ss1anAZueltS07k9g10LpVtHttjmODfelKU6ZFaFqIiMgI,Fishlord,1128,Challenger,449,399,TRUE,FALSE,FALSE
Oat0T2ZV5732nFw9WuNzBt1Qx6S70Co3COPTautx97SUZo8,la che de shen,1130,Challenger,831,776,TRUE,FALSE,FALSE
iiZWPjUjd9CbXVMQeCxA33hQqB8AeP0US89Ev4kFEX9nboM,Karasmai v9,955,Challenger,408,378,FALSE,FALSE,FALSE
vH0G5e7I0CUqW1JMbDAstF6GpOJ8uofaYNcJSh7ojlHNLuG9Bpyw0ev2oQ,FLY Yuuji,1028,Challenger,328,282,FALSE,FALSE,FALSE
KZBVOzRR4qsatgObNmi6L-3YQ5nx62puj-QH65pATWbH7-nTVsEfekTxOQ,bigboichoi69,1107,Challenger,349,300,TRUE,FALSE,FALSE
h0pbUfqGVybyHV8gtfu45LK_u4bxgorFh-4TpaTP1EUhkWru,ttv Tempest,950,Challenger,155,113,FALSE,FALSE,FALSE
9_Dlf23BojsHLH-PGkssneTgUyVjmOeA420UH79p6zerCgo,Fanthom,865,Challenger,240,206,TRUE,FALSE,FALSE
tQqyWPDAWFI91W45a_YGu_m5VZWw453Qfe6EZWaiHqjqy-8,Wx Mjm978244659,1203,Challenger,232,191,TRUE,FALSE,FALSE
EebxOmeiOR7eQ_6PX0wDJE2m5hUx8uhub0xx_I5H1Tjs2sLT65AcGdaVDQ,concede,855,Challenger,338,290,FALSE,FALSE,TRUE
ugmQ_1WuhVyY-kY-CPTGvKF4JjougaYat_dX_mGdUZOhGThZ,SkyTec,978,Challenger,240,206,TRUE,FALSE,FALSE
HcZJI0AIHWhq7JjE1BlgfyJff6CrHs0CREKWkS7byf7KcPQ,Breezyyy,863,Challenger,500,476,TRUE,FALSE,FALSE
JU73-6VpGtLiXstrRiUk_XTgwv9znw_L334itiRpQ_fuvu4,zeyzal7,1373,Challenger,155,91,TRUE,FALSE,FALSE
OfKyQuwGlkaJwfCl_MiazEX8TuvCejiQSoKkX2GXm_egy12PKiuAca7tUg,MU APA,1684,Challenger,292,217,TRUE,FALSE,FALSE
h_Dhsz3czxlhF-ThVlRmXehuiSbCk2uQrZqSmE8YQi81EWKb0JYi975w5g,SappyMaskSalesmn,979,Challenger,394,329,TRUE,FALSE,FALSE
d09OCUuCgkSOBEe9x2OsRN5ONzEoJLOVsLmr9bItt7dn7Zc,AnDa,975,Challenger,277,236,TRUE,FALSE,FALSE
9I-CGWqbLXHqkFJF6WydZJG_0_tn1ZlPRIbDo9xSxbL4dB6di7GlQ3q3pQ,June Yongarimin,978,Challenger,148,106,FALSE,FALSE,FALSE
7MdYL1q_miZh5Q9qAiiX7SH0f4BZjayRGFh79y6yQN8cgik,Bazz B,1220,Challenger,230,175,FALSE,FALSE,FALSE
jwTPHKv55LrAa8NhXqh_aynKkNlutX4ieZftwJkpfoLLF9M,Thats Not Fervor,906,Challenger,200,172,TRUE,FALSE,FALSE
aIepDw7MjphTy_vOf3ltqKcsjaxJXwrzLYJWB5Lux7koGMY,Tomo9,910,Challenger,356,315,FALSE,FALSE,TRUE
cTsS1KYJLucbeGj84ivtxVUBFRJk-oNR2rf00Ui6pA2jhFU_,Yunqi,957,Challenger,263,221,TRUE,FALSE,FALSE
CuyWZ2CkRLW_EATTOXvG4-Vka0pIenB2h1gzYtz2knbdo0U,no draven day 1,1141,Challenger,377,317,FALSE,FALSE,FALSE
S-SqNduMlx3HRVEfRJUpu9NKaTpY2-VRtS7FgWfjMxvvhr0,Rathma,883,Challenger,193,155,FALSE,FALSE,FALSE
qavRlrNCkkasRuYFqXUaJNJR9HYgZJOOtIgoczAYEDkZ,Ablazeolive,1706,Challenger,256,179,TRUE,FALSE,FALSE
1I8EhW9tQtY-rlJGuxMbGGQCV1roD2xpJNLxsjvohINIHMc,Nightmisty,947,Challenger,202,158,FALSE,FALSE,FALSE
WhTmQkpuf884I0pja24z6rQZ0t3efRg22PWudwZFvZmFgtVf,popthepenguin,946,Challenger,279,169,FALSE,FALSE,FALSE
YlpC1vEH8bJUFTVQeQWi4-0hgMFGdTq18Ko45JwKkTKQ-ElZjpUtGq2RUA,timal,1439,Challenger,203,140,TRUE,FALSE,FALSE
Z952dVVd8WfldVm40YvN2Zh3oR-sN5dLyoVSyTe3izbjlCd4,SolNeverDie,1109,Challenger,430,370,TRUE,FALSE,FALSE
SxXFLAnxQAqirKYr3Pp3-j2Icag37SJRHLx_s3MqhBqwgZk,ToastyAlex,1240,Challenger,405,345,TRUE,FALSE,FALSE
Ahr9RZWRlMhzAA1Cv03brc_--5e0etl_T6IuDFRsWjtHh38,SiddyWiddy1,1200,Challenger,182,125,TRUE,FALSE,FALSE
QNIlGGDKzdhoQQh1qyJUSAack7TdpTsk4U400P_BIPp1Bik,Peter Zezima,1149,Challenger,283,227,FALSE,FALSE,FALSE
jyv8qnsaJllmbN1cdN4l0RQ-u6QTvWLMBke6JMuUtenXCVM,Augustine,906,Challenger,149,121,FALSE,FALSE,FALSE
VBAxCvGe1Bc_k_vVZWjhmXQ2my6BXhjCLKqwXpxR-FcMNfU,Boku Wa Mugen,872,Challenger,289,243,FALSE,FALSE,FALSE
9iiBGpMFqEHeU5jq_tkNxjZjMPby28P-G7doaX0pc0LWbuc,zykorocksplutx,898,Challenger,1087,1050,FALSE,FALSE,TRUE
QqidyBr1ZUqI1vDdeWEv22zjQ3df3tCJlxBzPyIPpufQioE,I Main Top Lane,842,Challenger,367,327,FALSE,FALSE,TRUE
dZvU4OMCmXLyn8b6f3enPIEB08hvX9_DtoVMiVHgCMOeK2A,Laceration,1022,Challenger,398,359,TRUE,FALSE,FALSE
pLpFKokvcQu-WEw3HDlybq_8NrK0dGPMGZMLm4cg1iE0y6s,Smoothie,1062,Challenger,324,258,FALSE,FALSE,TRUE
FlKpjMaVw_U7bq7zEdk_5u06zd3fu1gVdMjUynS8V2llEpI,Palædin,903,Challenger,152,113,FALSE,FALSE,TRUE
nVixiFW3FeEF0hbaAXn2H_0HZsAmRZL-PjxiINEZHPcT1I4h,humzh,872,Challenger,357,326,FALSE,FALSE,TRUE
lLIfo0AjIXpdrYZY_PR7Q813PsWTPlDHIQVj0_Q2c5c93aQ,IlllIIIlllIIIll,985,Challenger,196,159,FALSE,FALSE,FALSE
ML1h4nKIbINzoe6PUubu7uK-oNXn-bGjEDv43XWNml5u2s0,itzz Wags 2,908,Challenger,443,406,FALSE,FALSE,TRUE
8rFIHvzPh1-0ujiVwJcOCiY1NJSnowikFrEqKbE-UC8XWVnz,KidBeatz567,1072,Challenger,389,356,FALSE,FALSE,FALSE
9Lho-wzEpSY4z-4Yhs5JTWAjh7fc9JMzaQDWndS_gawyMqL_,SiddyWiddy3,1196,Challenger,223,167,TRUE,FALSE,FALSE
PNthkw04V5sH9nl5N7sacckwVSh45IA5MV6wCt5YxazBuK4,adc hunter,1151,Challenger,164,123,TRUE,FALSE,FALSE
lGOME09AFHVpnz0do5pEHx1h6LmSNGdGGVea8YN8S_TH8A4H,Livatious,950,Challenger,196,154,FALSE,FALSE,FALSE
yYKoBgkE5cZTXqph3kdecnRURSS5dT7hf-FaUJO4ZfB0GIM,TabulaRasaJG,857,Challenger,449,416,FALSE,FALSE,FALSE
pj8qbD2fCq90zjD-NkOD4qeMTcQH3G0jVxIJ6wb6Vxx1aD9y,Surround,853,Challenger,625,590,FALSE,FALSE,TRUE
khdAL0JvUt6ZSsHvQY29Tim6ZWaH_Y9u0kq4owqBNneSA_A,goth titties,931,Challenger,348,308,TRUE,FALSE,FALSE
GXCjixY0OgTBuuhnj9AfL1Ff2a2XGF08SQm5bnyZxgq0tSw,Seranok,977,Challenger,288,256,FALSE,FALSE,TRUE
EuCW7qq7JCuh_ETvBtotFsvnYb7PakFxr95A0ngoUoJWpvc,RoseThorn,1475,Challenger,332,262,TRUE,FALSE,FALSE
VoPKmo5qamXwkKwtR0AqFcxf-_omHmromuoPI1T-3zDB8vM,Just apart,846,Challenger,362,326,FALSE,FALSE,FALSE
ZmSPndQPdTjujMkqmaX_OPU4-bC5CzDSZxJGhkI-VQ04vfA,Objective Bounty,886,Challenger,207,161,FALSE,FALSE,TRUE
jTdgUvoMQroyhSxto4QHEdB0yqkLX-JB8jLm9UFePAhFQFY,5fire,883,Challenger,191,156,FALSE,FALSE,FALSE
aBK6UWXFSN9MUN2AY0Cn8shMa20qdgucUq3XzzUbAOMZ6eGJai_A9ULTjQ,penq,881,Challenger,158,118,FALSE,FALSE,TRUE
Q4JartL2LRWh2WlMg7E090a752cIqeQU4TNoSkoE7AYAPaJ1,ueotan,841,Challenger,255,208,FALSE,FALSE,FALSE
P6Oxlc4wILeLCz9Qq12T5YMkqxf7DVPGjTWbdFuGMwc8dUjN,THE POWERHOUSE,959,Challenger,140,100,FALSE,FALSE,FALSE
DRxZ2SABpXdQXk1Q1wGVhYVP8KAnGwzmwjxVi2lZiyaUTAA,Jinx,937,Challenger,163,139,TRUE,FALSE,FALSE
2BiDhyN13Y-2xLiLCNAU-Re8n22xFqbnbjWc59ZO1zf-Mws7,Mokokos,933,Challenger,151,118,FALSE,FALSE,FALSE
QgxxxNJnKLvNWCgZPAC1f4ne0NDy6ERuGiaD7S0btzYvkEk,donb,871,Challenger,249,194,TRUE,FALSE,FALSE
xh4-N0TKBNwpOMttBijq_02es3tFB_M4sa3O1sWvE2-SoW8,ASTROBOY99,931,Challenger,265,222,TRUE,FALSE,FALSE
NaeYWOKguYVAzulQpcDd_W9BWgzGeSAq8mrMoQORipVrN9c,Alecko,939,Challenger,507,425,FALSE,FALSE,FALSE
slJizqg8AONxKDobE9alJoRcgMoHe5tXzFvqSpCL2oJ0KaY,Nikkone,1170,Challenger,210,158,TRUE,FALSE,FALSE
KA_QPCeB-VCUF9OEJ7jSGWeDidSr201QYw5GWJ2cq1mDxk0S,Pengsoo Conquest,957,Challenger,222,188,FALSE,FALSE,TRUE
Or1IGwMMqkQUiPH_VTfcdFZS4bufuwKziZ4VmAfk_mBmh9yaa3dbGVD3lA,Old Pal,1060,Challenger,195,164,FALSE,FALSE,FALSE
pqz7LZ7uJBAkxpIWVCiJfQLMa3VExnFs4KmDSdzEnsuFQ01QHLAU_EPQtA,SiddyWiddy4,843,Challenger,163,128,FALSE,FALSE,TRUE
cWMYm5nW9GWydfarbfCsJNRsgTfpYAxr6UYfriX109jijUmP,GeneralSn1per,1541,Challenger,351,278,TRUE,FALSE,FALSE
eh1gvHcBLo_PGSfMxXZFLfl-MomOYC3LGjgYl8fw_RhY1xY,Pangasius,923,Challenger,321,276,FALSE,FALSE,FALSE
n_Ii6Ic17jzl93aq4hdryEAjlrgnf1jVbynvIdTYwQh40Zs,Karen Osp fan,895,Challenger,273,232,FALSE,FALSE,TRUE
M66v2Jf2wopF5r2w_K4ydQR_W93hb0sqFPNbip06wjxBr4Y8iBHyDeg4Yw,XAXAXAXAXAX,876,Challenger,101,70,FALSE,FALSE,TRUE
Pftlioy46HNz0uh3xc7f9TlvH6Wy_AZ_fIpYwYBO-jJAtGo,kookykrook,915,Challenger,829,789,TRUE,FALSE,FALSE
ZEF0a3MotcSzedY8sWkN0igYC8pHvuyxyakr5HbZlkEYUnk,Yung Fappy,924,Challenger,1042,1010,FALSE,FALSE,FALSE
dqdtKxvyBpzBmdNcV74fj5BAhfjc9DRbL2N_omNPnF1C_Gk,TheRuinedJanna,920,Challenger,290,201,FALSE,FALSE,FALSE
z8YWp_8dmhD0D8dg3AcMCbkHrrzJTVfe6y7EymlszQLDk2o,Dun,1107,Challenger,240,194,FALSE,FALSE,FALSE
roG8qrWl95TiBvlOOIV4TAFdhPUbqJDkKeIpeYonpgt8OyM,Taqiyahs Bunny,872,Challenger,349,313,TRUE,FALSE,FALSE
dZgxhGWxAYDUHFQZswC-w_djq4gnmDgmYMlJ4nekB9R2A9w,The Tank Man,1007,Challenger,702,674,TRUE,FALSE,FALSE
Eis3gJDlSm5zc9sRDj7446928ZJrBPhHQ2IQXlk1ShumCV0,ƒortunate,911,Challenger,142,96,FALSE,FALSE,FALSE
HljFQuH_gBq_RB-EF9k7J5OuN9W4ZLujmCB2qpXP-WA1Onk,Brother Gwang,1118,Challenger,416,356,FALSE,FALSE,FALSE
ZWtcFEodnxeaEshwMlgdwDDxz5YnBchsUI-oEuz2o9gaV0c,ZED04,999,Challenger,545,501,TRUE,FALSE,FALSE
xeSTItseT-vdI0ir9ZWXVR11WLvcA4BHUe8jSSNnL2HjP11BJJMnX5mBNg,Vyssini,904,Challenger,340,301,FALSE,FALSE,TRUE
a_5HsJxlq0GwjB7f7zZKqXebXjWp_bIRQAUUQ34zhxkyqe8,Dahyun x Twice,859,Challenger,176,141,FALSE,FALSE,TRUE
UQF8mdd0cbJTS15ptK0yiTu2VlPR8akoFSzqYBmKdJImNP0,andyincher,845,Challenger,346,302,FALSE,FALSE,TRUE
7uVuOns880Qt856hmymkzy-Go4zvy4K00x3B9y09duHgEyw,Dragoon,1048,Challenger,247,209,TRUE,FALSE,FALSE
2HjtoOlJJxpvNM4tHl2LZAbekC5MwcWoJQunAs4YPOLe3aPZjPugPgFSdg,ivy ovo,920,Challenger,358,325,TRUE,FALSE,FALSE
xsuhSA4eoDqAL-94iHZzwd20zAfMiQRlIIezi5twMPaETnoQ8StWsmEMBQ,WillEvan1,1012,Challenger,172,114,FALSE,FALSE,FALSE
9iirXxHBnStt59csSC6lW94qXw4CUinKZk0qtN3GB638AP0,im Ahj,862,Challenger,432,398,FALSE,FALSE,FALSE
sfC4AvnkAIiD-aGWv0q3B2aUkuDOEYs3ct6FU0qwTnMkymPsAbK6Y7pctQ,wx waiwaitou8122,1166,Challenger,269,218,TRUE,FALSE,FALSE
7etiK_8u3eotrsiB6qQFrfa_1z7Mfxn2xWUwiohWDAmKHls,Samikin,859,Challenger,251,215,FALSE,FALSE,TRUE
fO3rHOz1mjHhWrbZXIepCb1Kgia4yP-juIkzwOQpuk1Gpt8,HyBriDZz,850,Challenger,355,320,FALSE,FALSE,FALSE
_sY5QXwVP5tSfOo-FdjOpeaPvtSCu7AqxTLLJHhCy82TFb0,lil opressar,862,Challenger,295,258,FALSE,FALSE,FALSE
X-A17BP8Si7mcekJTab8TkZ3yjQUqo4vw9fbt1lxp4X0B_I,duoking1,1050,Challenger,192,146,FALSE,FALSE,FALSE
aaf4w6hsKRM0T2t8EGK5qTHLuUqdjHuZXkwVgVXQqs3eZEs,young7,1001,Challenger,234,191,FALSE,FALSE,FALSE
qvKavlDThF_B06oAvn0hNJxHSFwBtm6jvEploC6PtYumipM,RobbyBob,999,Challenger,183,141,TRUE,FALSE,FALSE
b9zRUH1sljNmOb-jatVkFFHisFQJfP_X9BC1OEzSxwlJpAg,MU Azog,1009,Challenger,356,275,FALSE,FALSE,TRUE
KR8sl4KyAs-zZS40_j2IvOkx6AfDkqyXwJOn-q0wFzzo1KA,Keel7,888,Challenger,544,510,TRUE,FALSE,FALSE
ut2N1g2a2usyXZpHE29g0TrsyTnaiF91KievStpp46Xn31aaFmm8Sd0Onw,Mr CapAŁot,873,Challenger,187,176,FALSE,FALSE,TRUE
zajLG6S31jC6g44S6gwiiylylIZ9c4nspx9bmH4mF_8hyqY,iNaofu,1107,Challenger,117,90,FALSE,FALSE,FALSE
IwJFsVRCH7EksiaELB12SMQlgVclFHih_L3FusVFPun0JPRm,Path To LCS,887,Challenger,375,337,FALSE,FALSE,FALSE
TMTUBpaMuFVFlStC3hSjQpNrTsEAKtZbzycv6aX0tXpUdBs,Shiba lnu,897,Challenger,428,396,FALSE,FALSE,FALSE
CUuxmcGdYg3GYzQpZ331-lPq_j-cyAMUn-Wqi_ymgZaauZE,Sushee,928,Challenger,259,214,FALSE,FALSE,FALSE
pKAidbpV9VxjiC5dO1AdR7ThWwDInNeK-Pg6saNV9SD92xc,MySwordCrimson,970,Challenger,329,289,FALSE,FALSE,FALSE
r5EEbkEPToZwDv9xiTWz7-P2tp0Rbl4wWDxXkncP6IYfxrI,IkurayasobI,930,Challenger,109,65,FALSE,FALSE,FALSE
s9iwmLUIGXNWXLfGCMLMQSg0MMvHzBYqXo1kFWgPLVyLO_4,Witnesss Me,944,Challenger,264,226,FALSE,FALSE,FALSE
uGRyflq085gXC3RgHoJDT6N_-aQwGeCtlhfMF3xo6zQ74p8,Kaizer Morde,1018,Challenger,224,175,FALSE,FALSE,TRUE
xwUVGWfKKT-3JBdB_QkuH7r-4j1IKxqzWarU5v9jhY3syx4,Yeetor,853,Challenger,273,237,FALSE,FALSE,FALSE
5ZQ4S9aIgpUx7SA9OfSdLksqjmpSe8z8V6_PbHUyW14iZAc,Üç207Pr4f57t9,874,Challenger,277,240,FALSE,FALSE,FALSE
KN5QC688rP9QfZi4PcE_7Hxf6Gtmq3-Nk1shJSBH14atLCY,Aiden Yasuo,1008,Challenger,235,194,TRUE,FALSE,FALSE
Rc6oDmtcgAhL9QzKbxjTzw4E3SS8CKAKUdG7Zv7Cz-xtdXM,rocks908,1191,Challenger,490,441,TRUE,FALSE,FALSE
zYfi7jIcNjvMvTWgF8GLs951w5M6k9zEv1agNSne_OOY-oc,amor,878,Challenger,176,129,FALSE,FALSE,FALSE